ID	HC_1	HC_10	HC_11	HC_12	HC_13	HC_2	HC_3	HC_4	HC_5	HC_6	HC_7	HC_8	HC_9	PTB_1	PTB_10	PTB_11	PTB_12	PTB_13	PTB_2	PTB_3	PTB_4	PTB_5	PTB_6	PTB_7	PTB_8	PTB_9	PTB_DM_1	PTB_DM_10	PTB_DM_11	PTB_DM_12	PTB_DM_13	PTB_DM_2	PTB_DM_3	PTB_DM_4	PTB_DM_5	PTB_DM_6	PTB_DM_7	PTB_DM_8	PTB_DM_9
Plasmenyl-PC 38:5; PC(P-16:0/22:5)	10207.34711	12944.29629	11704.86343	13942.58057	20245.08483	27508.25884	93356.12728	23455.62857	39559.08203	21333.51264	16756.3084	15687.7825	25280.437	28723.86905	20282.49045	17431.76025	44356.17262	18030.954	17840.96641	19469.28317	13305.51061	16758.6554	14573.52077	22501.86777	25451.60297	38913.74439	13263.79677	31247.72717	16001.7662	19421.84678	44519.10179	17446.07299	14057.24414	15941.5625	9956.81525	24951.72419	28173.56591	23245.71386	25147.49867
TG 48:15; TG(16:5/16:5/16:5)	3941.627727	3287.795467	3186.951913	4619.259273	3287.968	4218.826762	3925.878353	5795.824696	4001.732348	4101.874286	3284.562273	3635.363136	3409.468909	3238.132381	1626.487455	2527.883429	4169.554773	3394.227556	2656.606905	2646.852	3693.843714	3471.057182	3631.667059	1511.912145	1312.664324	1454.431163	3052.944	7729.328357	3030.2187	2277.67155	2680.098529	2911.58913	5542.071821	3284.890174	4395.092381	1982.504348	2161.165558	754.7645787	855.4244064
PC(15:0/22:5(7Z,10Z,13Z,16Z,19Z))	3504.540951	9705.526866	5396.8335	3923.358132	6005.492909	15397.14944	6830.796633	10281.04568	3824.196277	4849.436571	7892.33559	4771.178	2957.166133	16344.63631	8599.757721	4271.093727	5653.913125	6771.352694	3188.971579	3569.049764	2061.255	7390.611485	6822.756542	5785.70832	4276.613478	6362.000667	16928.39635	4147.37483	821.4578182	4003.698636	8360.158462	12134.99344	6476.070109	5330.8305	5398.605358	4568.911579	7051.989688	5486.192174	8532.17031
PC(15:0/22:5(7Z,10Z,13Z,16Z,19Z))	20072.80948	19673.49569	14851.18811	5862.235526	6150.191667	4107.093882	26073.55836	10358.34286	6058.43505	20928.83866	13041.392	14086.24286	18432.38323	2990.6112	6857.06175	5168.360476	23861.80324	12927.54521	25136.69059	5702.980737	8539.602059	9158.525772	15576.62828	7719.258526	6034.8852	2244.6864	17904.30274	10060.70317	6122.2377	14037.55092	26414.07686	22507.66899	18265.92084	15249.78201	35126.3971	13846.775	11091.39396	20834.00378	9002.785
Plasmenyl-PC 38:4; PC(P-14:0/24:4)	15964.40724	14594.36571	10685.48519	21377.889	14983.024	16072.83632	22290.26914	26945.27169	14846.36087	17193.65413	15831.00632	31975.4743	24678.93898	17059.73597	10855.56875	12385.36167	17348.95405	9094.545	38087.85352	12908.50658	34440.29642	7239.732993	11231.62543	52357.34532	27010.7523	15433.60513	12863.23437	21753.3109	11097.04829	8731.328929	20769.44089	16850.98493	13015.01996	10052.54149	24454.89867	35076.4365	27531.84633	19566.75875	18241.7664
Plasmenyl-PC 38:4; PC(P-14:0/24:4)	3324.92825	22731.04167	14732.83316	31168.91368	44001.25737	31099.42052	22858.68527	30577.46	14808.0668	54377.91682	55936.0152	143354.4493	42144.80547	67672.33074	15335.73013	31719.74969	21843.32215	13853.81571	27064.94835	15381.45	26548.8196	10272.10786	25987.4962	20563.84793	20765.61044	29086.85126	20644.60289	44656.73291	14295.132	13392.48831	41386.04588	27277.18487	18632.15389	14981.48543	35463.85405	18323.75757	39545.80557	20544.49818	39956.53739
TG 48:15; TG(16:5/16:5/16:5)	4110.001941	3226.010118	2666.731909	4135.0253	3030.409846	3368.243421	3864.124286	4957.697565	2944.566	3406.804211	3173.630789	3054.683429	2749.561294	2397.761222	1338.532778	1948.595526	3625.979412	2827.145455	2554.899824	2064.833625	2991.775833	3196.867059	3556.9835	400.1766578	370.9890535	310.9440247	2884.761829	5467.154	2888.498278	1759.704824	2912.862857	2484.3392	4964.8	2903.952125	4042.864966	637.425258	427.301729	295.7508672	220.723114
PC(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))	3583.8528	11228.32225	4202.369425	4123.091753	7975.98144	5415.06625	3659.888	9105.357885	4601.652	22683.66951	4783.202188	9112.093095	7120.467525	9143.180816	7320.10635	15074.63127	8162.397912	7701.31625	4648.050622	5809.360059	2025.828542	11488.78095	7276.528889	6682.186435	12362.36569	5059.478667	3898.743657	8130.032	3997.16775	15747.5568	21290.1885	11437.52309	4430.770556	7633.922077	4639.862	7890.3485	15820.95368	6062.60375	2470.087714
PC(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))	80802.12	161161.6749	57060.2937	92128.0602	209803.6343	49767.88591	13239.90128	124627.9714	161443.3747	95135.77846	204090.1048	142367.407	8312.268636	34290.4913	208883.8456	29142.49433	9433.000727	32211.87295	106944.9817	82719.74084	118894.5981	96324.86944	58346.04871	50405.13555	99423.87214	47797.7312	103489.037	307458.4078	62788.1926	227632.6377	185000.814	104278.4867	200088.5195	250776.3759	103165.7474	226799.9412	55311.6986	172978.637	166712.3328
PC(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))	14180.69893	14369.27109	6862.1454	9787.808824	27791.73478	22637.44884	15500.26029	7899.234783	6795.027936	14965.40741	11339.9384	14172.58424	5154.952421	16558.39612	11335.78956	7238.9136	7267.48	6757.60985	15575.12931	8849.31	12785.49267	14282.07575	7950.781826	18846.26758	14780.22365	7727.468515	10084.54132	10577.67944	7029.654783	21922.231	36309.93767	23606.94375	11201.3507	25278.14052	10480.3748	33518.931	21539.4292	12214.388	9827.1145
PC(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))	62185.22224	86991.54383	48895.03353	30810.16993	82085.4821	128210.624	10965.91484	185156.5088	41612.74737	77735.52632	104604.6452	62786.50573	11763.8748	203544.3902	62183.39994	20440.25855	8664.92275	20197.42239	183648.4874	49585.64956	230578.4375	432604.7516	129830.1051	16205.41236	67367.74373	45405.60024	547743.9946	73197.12572	24204.8	260732.6106	162913.8389	278048.8489	308551.6955	832433.3652	111472.0222	50110.57526	286777.6856	77313.90785	278373.7178
PC(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))	336236.4469	541062.0819	1223071.977	364813.5578	523733.7925	1811209.286	190789.1889	196385.0636	2843852.805	414563.7431	582961.9153	795136.906	368339.128	274054.8413	940047.9082	691030.9632	190022.5635	521801.7785	223341.7966	251145.4623	1554306.533	485700.491	42666.7624	126589.2932	50810.33357	531201.3943	459569.5773	605080.1792	442643.4182	512160.2716	533639.0979	352862.0211	443510.9615	850334.4208	378864.9349	75821.3484	311561.7681	1702821.029	573801.0501
PC(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))	103820.0933	111042.765	104917.1593	131219.4584	74168.549	167029.8143	41286.80688	293605.132	115425.4587	180175.9917	121189.0902	142823.7934	54619.17661	83955.33024	81461.70512	86443.57565	66059.68996	63361.18023	211507.8025	139613.6014	212564.4326	121543.7074	141287.7352	153418.0395	118164.076	174659.9012	236826.5178	107228.5486	104980.0425	110201.4043	132669.4203	1188051.574	109014.4104	1008259.836	142075.6463	89057.87713	101249.7864	109096.57	192397.007
PC(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))	134555.865	128888.1017	128229.3463	504098.0657	90993.8665	386536.1938	49002.421	197401.4645	159295.5581	163987.4425	153587.8293	232561.0386	324821.2435	85021.59338	129040.3607	128869.9551	40643.05155	94192.79291	232623.9091	181081.615	168858.4229	130532.6713	175452.6147	182148.2677	165107.2817	288542.4786	154725.1567	198889.8766	129190.6549	138525.3989	167997.3099	126430.1043	638260.6051	101272.2336	220445.8248	140547.57	107116.9957	119180.6107	221504.2218
PC(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))	142279.9954	369342.4677	482371.7228	154214.984	1377275.517	356541.5988	618383.456	612883.2144	472107.4516	505255.751	473928.6574	570106.738	746264.8964	551748.6998	1181271.237	154639.8989	462205.1393	517935.2014	503663.2617	102012.3639	1134039.676	1137298.286	51884.57529	34171.16662	39811.74467	466875.6724	1697822.529	464703.1891	357223.808	1514149.506	583338.1243	323006.5052	492117.23	910605.0982	216272.3042	68753.72	1018512.432	511818.7905	1471886.112
PC(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))	19655.88422	19972.0759	20636.84297	18009.30441	23915.33892	34439.01417	135473.5386	16395.62535	47660.60727	66625.29764	27326.85702	20307.4667	114859.7611	142055.821	180349.7117	39422.06674	143784.3929	26912.44632	48738.5323	17146.96649	65945.31	41378.57118	12480.61227	23978.9116	29625.1812	95232.61067	86632.58387	79829.12216	49521.4398	58351.25741	37270.00592	32565.744	21368.7129	18838.27396	20829.68458	48849.38087	75576.42144	62264.93382	27826.3923
PC(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))	37275.97791	297993.1904	69995.06356	107350.8428	200106.9033	130510.336	247437.6245	68567.95858	106548.6818	547765.1889	408091.8475	158090.712	472304.9606	346994.1027	416285.9201	116878.1048	466248.2078	357266.5019	284082.0717	28587.20113	226904.0839	146452.8739	20767.18652	61772.60758	106318.8951	575739.1907	282567.834	356277.2379	251919.0232	274531.32	338663.5172	166420.755	148902.254	69602.67197	30634.75111	145402.8165	280897.425	228636.17	222848.9446
PC(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))	160927.8788	196639.1786	174625.443	159077.0289	175390.0415	434746.0341	91339.32167	229841.3445	243244.8059	717424.9516	579287.9774	801507.2324	88430.15607	132818.9346	191152.5245	125114.3367	47006.24063	109343.9812	223790.916	548380.9373	246477.9	213429.3343	322216.1764	214885.6058	140711.9563	243121.9643	300748.1586	287405.1107	154101.5965	276369.655	224465.8714	199279.0709	279932.5675	166924.8686	240481.5529	225280.2444	243539.8263	210927.6616	362761.5321
PC(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))	52388.85406	65030.34155	54722.22488	64052.06162	97677.03937	102185.0688	510238.7242	53749.53052	49634.971	208296.2228	83084.77873	67666.98168	818803.6367	404117.7866	367223.3398	314338.7035	676809.8317	115403.0195	156756.5284	21539.37248	173667.6937	33152.62025	30420.03677	56748.28142	43852.71262	390000.56	464872.95	75587.94525	118133.4868	263740.14	176645.1299	71888.43583	79936.31359	54436.79281	45631.48989	90004.03636	174521.7438	188635.6224	85133.0849
TG 48:12; TG(16:4/16:4/16:4)	65151.425	49052.31828	50890.3325	55466.8064	38720.48074	74849.28339	36870.53565	133531.2223	55665.01159	74498.51926	61522.684	63022.38984	23956.02647	30789.7872	46251.47267	39281.69739	20359.65826	28984.3693	106526.0483	64857.89271	100568.3984	52914.86214	61559.26496	67303.06783	50013.07396	50137.11767	105431.9946	48309.594	46212.79061	53218.364	69493.38584	497213.0848	50680.98	509375.2914	66418.3928	42081.24378	50476.92467	46127.76509	88985.55428
PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))	225106.9982	1031712.328	196653.9709	281706.4235	662423.5404	503899.6674	212474.3267	229903.8475	240550.1445	258351.6784	382016.049	214515.308	174960.7262	640786.436	1507669.622	381499.3191	376476.9695	1615144.063	291323.5724	377904.4427	331280.2352	272707.8238	1416636.865	353076.9858	534553.0962	398744.7488	324872.1319	1680548.568	237710.6844	1099371.439	333219.04	331434.6126	304697.6314	253108.237	191019.1629	2097833.096	256379.8335	323159.55	313427.712
PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))	134413.6725	225311.5081	215956.7084	179479.5823	278383.4982	374619.0746	257609.3662	221522.121	228957.4012	327618.126	286869.352	237316.5191	178755.7263	307077.0173	237648.3843	189093.9491	182523.4995	254339.4895	421373.55	202491.8864	380078.1913	653639.5564	147257.1105	179707.221	306673.8664	488173.2568	364725.512	269312.6129	217187.0484	471741.6032	338174.0743	245161.4204	253721.9471	218909.185	140190.7886	266015.308	269329.3102	287755.2568	259754.1085
PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))	158602.1242	215215.2813	108044.839	161134.3433	208657.9509	176177.6201	204440.2117	248476.2	114670.6388	183569.2267	199475.2052	169899.9696	118192.6733	217767.3175	144704.9983	89313.52567	131185.1797	98124.09552	249940.8993	207988.6659	234248.6474	174971.7354	171846.748	143523.9078	160204.4654	153353.4138	220026.0741	114477.3266	111115.266	234319.5369	221496.5996	286975.65	163126.7169	224464.0035	86711.6872	204994.1772	217137.8952	159123.6292	215989.7055
PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))	119997.3732	278307.6963	81991.2786	122678.9327	359813.378	438887.5189	91151.97304	314323.8598	118130.0364	754973.3466	238514.8235	722042.343	54545.2968	205779.1859	216018.8885	93713.85886	71684.83109	83280.32952	351670.7439	885568.0902	508721.293	231422.1205	192944.7692	139120.8172	155258.1205	719652.0396	692187.117	130421.2176	81132.30457	380174.3383	183736.7973	372737.315	435387.7884	399024.2526	77134.83333	247757.9265	296296.3032	574432.681	357096.4716
PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))	82329.308	96871.6338	93320.74078	90413.05106	132477.222	131142.2517	145510.5901	54413.30351	141439.4767	161876.5535	99711.69067	101207.648	179088.8421	350876.3643	73892.28076	44763.88505	58847.01326	114292.6056	126481.3124	70980.26077	117287.9999	159768.7189	61536.22663	29456.66741	58067.79514	87551.95596	62118.84286	122424.4892	103996.8275	185100.9625	168904.8072	145435.8074	95808.30129	39399.5875	81417.96212	70730.44535	48080.56263	140206.0791	236725.8241
PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))	136301.7253	37062.74382	39209.32783	52973.81388	92017.323	49134.97497	58401.68544	43558.2599	54203.65209	51318.202	40715.7423	68556.782	52328.92119	57541.62131	41125.53624	9850.88	53063.22231	41485.2144	47387.769	34740.41088	48054.48492	46484.30687	55995.85846	18718.08958	19003.34699	50318.18196	52556.43179	53729.63605	67979.01021	52015.1016	47172.33464	49961.72752	58309.92125	81101.58615	40062.529	27863.2993	36766.61079	40052.81343	38933.65046
PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))	47045.817	60700.13376	37081.72688	48952.92	84715.40567	87313.9176	77201.83119	475472.1348	48260.782	119541.4579	68880.24128	81999.3	95085.80479	74003.98633	115504.825	55177.43	270565.269	103164.341	103870.9315	60507.95954	97424.05584	113660.5241	43962.32	67602.36352	78302.06538	63592.12154	101789.7411	63614.15032	57184.523	131769.533	68741.57067	89087.26764	66199.84808	119729.8523	47834.044	88064.32308	100253.131	104893.7692	146916.1836
PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))	59952.37263	155321.8744	76533.28295	96305.56948	103979.5981	132950.1022	286240.4005	119689.4323	140933.8412	199106.3735	147582.1691	110878.4997	271611.874	255976.1897	158913.5657	112959.3345	813016.6149	126019.608	436267.8037	129591.969	177567.9327	118262.058	100272.1738	117026.2459	147611.7255	149364.4063	202818.4169	202811.49	321679.9879	171317.3732	157983.5586	111443.4079	80058.29526	87807.0507	81271.94418	139920.1533	189608.64	247348.0635	218650.9239
PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))	47994.95661	95334.011	171212.3034	46491.00381	446674.095	98607.95338	101629.4919	240858.9128	52934.18995	152087.8429	68945.89673	83200.631	61807.779	86244.927	118811.0557	50280.24429	193448.5913	105585.2072	55147.57923	130889.6342	84671.85147	191027.5343	51377.24593	64023.97091	68138.89657	70128.98773	427758.6138	90979.4313	48723.23909	166359.2799	66503.274	95926.35653	70255.4713	114306.9387	145144.2356	101923.7527	522251.347	84649.35235	150947.2
PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))	79827.18362	102522.1094	66061.07157	104241.973	127281.8206	331013.4868	93717.17224	122203.5419	171583.6428	111368.7373	114167.5675	191061.4145	116875.6193	136135.0014	92353.3955	110017.686	959174.2928	88444.3532	129113.1635	92432.25867	87313.69425	198978.7638	149606.07	69590.72934	43974.04909	90985.76129	94578.33127	87435.95467	90455.64018	272181.9927	126888.7426	141739.6754	139993.4957	116874.8404	68055.76504	59644.1384	96068.47797	97278.39321	69931.59913
PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))	72548.6526	770918.4293	90188.3893	375214.9212	154158.8075	992949.2714	210580.8348	844687.6077	142163.961	273521.3937	203394.3344	160974.914	249490.4019	211645.1505	260852.0678	112445.9254	478701.2468	223445.4249	189228.4217	173357.8873	719247.6452	229451.836	77542.41305	303021.5038	111100.0321	288331.5918	240170.9244	252372.8039	125042.9768	407920.4855	221358.9195	152248.961	144454.8023	144708.3573	255041.6702	161411.964	247051.2177	256895.7038	389671.7228
PE(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z))	135248.3399	10003.39005	10508.99634	18427.21676	11277.10625	112583.5062	73499.90874	134762.8829	57301.7879	17512.26286	29285.62612	14880.32743	9914.6021	48706.18857	9956.946947	9868.315429	17585.15253	9299.49	36280.38937	292756.3906	71548.61754	57903.16629	112206.144	7010.882261	5609.0432	14777.00571	28170.19468	42099.23938	24124.076	18217.03867	15379.34417	124123.6632	110193.1787	93373.72567	53530.35655	2794.160444	12283.41136	16884.4962	25696.60407
PC(20:2(11Z,14Z)/18:1(11Z))	12107.04085	10996.98346	16214.4333	12597.05856	45038.08838	12529.39978	44225.07638	61746.45796	8299.261474	25942.94421	17316.61914	24827.34534	41342.83942	20823.77991	106706.764	13977.64004	21532.99372	66639.076	16477.61462	8597.835904	31258.56613	19762.10449	19846.83182	35402.17029	20190.34927	3250.275	16823.75092	24454.20714	14772.25684	48373.27	50295.6865	13688.83987	17473.95268	18974.1248	31025.1057	17532.97186	23499.53265	12530.0763	24989.89975
PE(22:1(13Z)/20:5(5Z,8Z,11Z,14Z,17Z))	30609.902	20771.42676	24656.32966	38769.30571	24680.74575	31272.28428	27903.042	38196.32579	24184.6748	36097.42262	27833.43452	33536.9091	24362.26034	35276.66016	11979.29865	20011.58691	36834.00244	27143.39391	29211.94967	27981.80621	28076.90539	28656.06	24926.68106	3417.424193	2655.902631	2705.165192	34154.59678	32794.9371	24715.14253	18223.15393	32305.24723	22177.984	42488.81414	30043.01138	28289.9145	3213.502301	2691.788075	2410.74515	2630.718903
PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))	9244.147619	5847.262091	3904.747763	3663.0384	10716.04656	5147.942579	2173.88487	2893.962341	5268.628444	15768.9	5606.850741	9304.951429	4697.106573	6700.347145	13476.36729	13006.99071	5376.990275	11912.3312	4986.083027	5191.1	2579.225551	10844.63325	8353.903217	8755.204	20252.7042	8737.595455	2090.68125	5418.377022	9173.47875	7013.715	23971.17497	13122.3834	10420.5239	6956.4235	11209.5981	27130.63038	13728.26444	8811.645652	2562.203892
PC(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	140091.9408	377789.2453	98641.8782	351928.0962	88509.7197	185911.3374	35121.72273	191137.0207	691750.6243	128461.5862	306188.6194	168751.7775	36287.004	88963.99242	430199.0723	79913.77952	23362.8962	264591.8327	155434.1805	275637.4892	142101.1857	161296.1318	601491.538	107712.6841	146716.1267	103029.368	285615.6663	678536.693	103902.4182	200069.9789	172154.0758	226897.1247	718618.3883	155810.3023	146562.7842	453438.7111	100980.9318	119350.2956	364390.2831
PC(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	261893.096	254645.046	86965.2805	266534.2414	306956.377	134444.3738	10413.92108	179614.0513	142869.0573	280174.5209	240492.248	283943.8746	11689.28092	145846.8803	147840.2121	65309.7636	11642.91	57501.80285	321206.4746	279735.2384	254444.0004	211424.0033	147384.0681	99769.68576	166962.7449	126051.5114	169623.932	253399.3544	185823.6454	226897.827	278127.2202	153657.7998	199617.5328	147204.8397	138847.5988	212424.7925	164537.8922	146568.485	290727.2369
PC(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	99428.02524	355966.5556	30024.53684	112074.0999	378973.3205	137740.8531	9474.315942	638852.3548	78540.08175	132651.1629	222118.9982	286096.8161	11813.9618	396887.983	248791.1316	27900.77786	9265.423434	27843.92322	466855.9376	221918.6436	304464.4114	188912.4493	109769.6311	43344.28783	74902.19564	415978.0413	304329.9611	125867.1121	47982.26743	555879.9489	318985.7823	297973.2997	247824.1417	362859.7587	82937.18436	198242.0473	177631.1355	111272.8053	402502.9048
PC(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	60031.60484	94577.67686	59189.04629	169943.4257	98827.71636	117976.2896	53349.51309	128497.0829	104726.6417	142109.07	123760.7875	101530.2433	144396.9772	108019.5863	69786.15033	47209.62117	42111.0169	68109.48732	187908.7499	68911.251	180940.2525	154261.4086	39202.12541	13866.6679	15623.91814	108477.4945	180585.2485	107007.5972	76975.676	144733.2957	153674.5756	316287.0633	116260.4957	144594.0817	88432.05071	38334.86351	178034.6969	68239.16344	154284.4571
PC(22:5(4Z,7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))	66258.60787	39664.34788	28326.13565	147184.3411	110324.6422	119490.3852	38268.8064	90325.85644	46877.00819	59031.89172	125295.7436	36206.85023	48014.40444	71056.3845	32912.34077	56760.59993	35851.18377	29539.33687	68920.099	44817.91096	44002.81097	75871.73324	103385.8701	25884.12373	33749.89491	62397.63692	47497.56792	38309.59296	52203.2703	49889.04595	56112.242	124968.8471	161757.2216	81838.29544	57237.18557	40952.31863	49225.00874	50602.73084	34200.08551
